Sp_name,Sci_name,Sp._grp,Sp_ISSCAAP,n,Year,SUM_tonnes,Binary,10yr_prod,L_inf_cm,K,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2003,26.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2004,76.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2005,52.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2006,30141.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2007,35212.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2008,36013.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2009,66007.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2010,80078.37,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2011,115133.40,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2012,112342.91,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2013,112498.93,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2014,110957.13,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2015,111062.81,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2016,115331.08,DA,yes,96.67,0.56,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,1995,4.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,1996,3.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,1998,1.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,1999,99.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2000,119.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2001,55.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2002,58.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2003,967.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2004,296.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2005,192.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2006,191.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2007,191.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2008,141.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2010,540.49,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2011,500.09,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2012,500.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2013,500.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2014,2.89,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2015,3.00,CBA,yes,66.50,0.35,,,
Sobaity seabream,Sparidentex hasta,PISCES,Miscellaneous coastal fishes,20,2016,4.00,CBA,yes,66.50,0.35,,,
Sockeye(=Red) salmon,Oncorhynchus nerka,PISCES,"Salmons, trouts, smelts",1,1986,1.00,CBA,no,84.00,0.48,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1992,335.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1993,636.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1994,1275.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1995,1927.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1996,2013.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1997,2089.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1998,1652.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,1999,1373.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2000,2649.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2001,3889.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2002,4008.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2003,2373.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2004,4554.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2005,2231.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2006,3611.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2007,2139.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2008,4532.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2009,8785.63,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2010,7284.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2011,5800.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2012,7087.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2013,7486.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2014,7544.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2015,8418.00,CBA,yes,212.67,0.14,,,
Southern bluefin tuna,Thunnus maccoyii,PISCES,"Tunas, bonitos, billfishes",25,2016,8895.00,CBA,yes,212.67,0.14,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,1988,11.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,1989,18.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,1990,32.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,1991,45.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2003,16.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2004,7.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2005,34.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2006,21.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2007,4.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2008,3.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2009,2.00,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2010,33.82,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2011,0.76,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2012,5.78,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2013,6.70,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2014,0.13,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2015,17.01,CBA,yes,100.25,0.21,,,
Spotted coralgrouper,Plectropomus maculatus,PISCES,Miscellaneous coastal fishes,18,2016,22.89,CBA,yes,100.25,0.21,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2009,0.02,CBA,no,70.00,0.11,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2011,0.26,CBA,no,70.00,0.11,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2012,1.00,CBA,no,70.00,0.11,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2013,2.60,CBA,no,70.00,0.11,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2014,1.04,CBA,no,70.00,0.11,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2015,0.35,CBA,no,70.00,0.11,,,
Spotted seabass,Dicentrarchus punctatus,PISCES,Miscellaneous coastal fishes,7,2016,0.27,CBA,no,70.00,0.11,,,
Spotted wolffish,Anarhichas minor,PISCES,Miscellaneous demersal fishes,1,2002,1.00,DA,no,190.00,0.10,,,
Streaked spinefoot,Siganus javus,PISCES,Miscellaneous coastal fishes,1,2008,2.00,CBA,no,44.60,0.56,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1986,5.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1987,184.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1988,399.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1989,463.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1990,721.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1991,1021.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1992,1610.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1993,2699.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1994,3459.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1995,3772.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1996,3848.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1997,4242.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1998,4494.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,1999,4691.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2000,5394.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2001,5394.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2002,5253.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2003,5587.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2004,5947.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2005,6203.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2006,5884.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2007,5369.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2008,5871.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2009,4234.58,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2010,4224.50,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2011,3764.47,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2012,3925.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2013,3835.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2014,4168.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2015,4169.00,CBA,yes,115.80,0.18,,,
"Striped bass, hybrid",Morone chrysops x M. saxatilis,PISCES,Miscellaneous freshwater fishes,31,2016,5382.00,CBA,yes,115.80,0.18,,,
Tarpon,Megalops atlanticus,PISCES,Miscellaneous coastal fishes,2,2010,1.00,CBA,no,189.50,0.09,,,
Tarpon,Megalops atlanticus,PISCES,Miscellaneous coastal fishes,2,2011,1.00,CBA,no,189.50,0.09,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1961,5.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1962,6.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1963,7.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1964,8.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1965,9.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1966,11.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1967,46.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1968,63.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1969,49.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1970,23.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1971,15.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1972,14.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1973,16.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1974,8.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1975,9.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1976,11.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1977,18.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1978,48.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1979,74.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1980,69.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1981,163.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1982,505.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1983,663.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1984,461.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1985,750.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1986,806.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1987,1028.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1988,1156.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1989,1657.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1990,2895.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1991,2893.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1992,4068.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1993,4427.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1994,3456.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1995,4031.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1996,5552.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1997,5961.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1998,5389.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,1999,5100.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2000,4733.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2001,5769.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2002,5231.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2003,13339.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2004,17332.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2005,21028.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2006,21873.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2007,19224.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2008,19656.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2009,23548.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2010,21521.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2011,15356.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2012,17360.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2013,19374.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2014,23042.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2015,27399.00,CBA,yes,80.00,0.52,,,
Tiger pufferfish,Takifugu rubripes,PISCES,Miscellaneous coastal fishes,56,2016,26847.00,CBA,yes,80.00,0.52,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2005,146.00,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2007,182.00,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2008,150.00,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2009,94.00,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2010,13.60,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2011,0.10,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2012,62.00,CBA,no,80.00,0.30,,,
Trumpet emperor,Lethrinus miniatus,PISCES,Miscellaneous coastal fishes,8,2013,45.00,CBA,no,80.00,0.30,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1984,5.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1985,53.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1986,50.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1987,65.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1988,112.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1989,287.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1990,656.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1991,928.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1992,1742.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1993,1725.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1994,2418.00,DA,yes,60.33,0.29,,,
Turbot,Psetta maxima,PISCES,"Flounders, halibuts, soles",33,1995,3016.00,DA,yes,60.33,0.29,,,
